"ciso_primary_key","mailpieceid","parcelidcode","detailsequence","createdtimestamp","mailerid","sourceid","ServiceTypeCode","applicationid","constructcode","mailclasscode","USPSDimensionalHeight","USPSDimensionalLength","USPSDimensionalWidth","customerrecordstartdate","delinked","MID_LAST_UPD_USERID","MID_LAST_UPD_DATE","CRID","CRID_cmra_flag","CRID_msp_flag","UBK","icr","ict_filedate","manifest","manifest_createdtimestamp","manifestid","icr_or_manifest","spef","prtnrscan_createdtimestamp","prtnrscan_eventcode","symbology_mismatch","scanned","firstscan_createdtimestamp","firstscan_eventcode","firstscan_zipcode","firstscan_Longitude","firstscan_Latitude","firstscan_CITY","firstscan_STATECODE","firstscan_STATENAME","firstscan_COUNTYNM","startacceptancezipcode","startacceptance_Longitude","startacceptance_Latitude","startacceptance_CITY","startacceptance_STATECODE","startacceptance_COUNTYNM","deliveryzipcode","ptsaddressid","destaddress_zipcode","destaddress_CITY","destaddress_STATENAME","destaddress_STATECODE","destaddress_Longitude","destaddress_Latitude","ptsphysicaladdressid","physaddress_zipcode","physaddress_CITY","physaddress_STATENAME","ptsreturnaddressid","returnaddress_zipcode","returnaddress_CITY","returnaddress_STATENAME","returnaddress_STATECODE","firstscan_dest_zone","start_dest_zone","firstscan_zone_gt_start_zone","firstzip_startzip_diff"
4200478129957,"370b33f53de6879d1c4be3681b74d6d4ae61a9ee62afdfe6e0c5ba4d6c1ce793","fc2a802089289a81fb9077109fa031dfaf215f899ad5568536efd198efc409cd","02986432",2024-05-01 13:59:39,"79e4f51048e4ce14ec24a9b87aa597d58c1b96c1bba24f37e76debb99ec546ae",NA,"001",92,"C01","G0",0,0,0,2014-12-08,NA,"cb08c3aadb90d44ff0f9f04fbf10a35f9f88aeb5f75197da2111f33b24a7cfc3",2014-10-24,"cef434343f530d35962afd2e62070b6704e4146d9325cfeaf8634ecb8028381f","N","N","f416dd68ea9391f109e539b3a7901ff679f864ad9e32efa1fbc10598b7cf68ce",0,NA,0,NA,NA,0,0,NA,NA,NA,1,2024-05-01 13:59:39,"10","55401",-93.270181,44.984777,"Minneapolis","MN","Minnesota","Hennepin","55401",-93.270181,44.984777,"Minneapolis","MN","Hennepin","56573","44e3d60039f2cea97112626d988f56349595e0c7a45f1e6ea2273f424eff9554",NA,NA,NA,NA,NA,NA,"44e3d60039f2cea97112626d988f56349595e0c7a45f1e6ea2273f424eff9554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE
4200478129958,"aef9bc3ed4e8ee212fbbadaded6238fa0c137ed2f67c3eedbec9507cdcd4a2be","94a98c10837873dc0f5d9793caf1394672dea0959f32b4c4da38cd6ca31f606c","03027417",2024-05-01 01:36:59,"79e4f51048e4ce14ec24a9b87aa597d58c1b96c1bba24f37e76debb99ec546ae",NA,"001",92,"C01","G0",0.39,6.3,12.44,2014-12-08,NA,"cb08c3aadb90d44ff0f9f04fbf10a35f9f88aeb5f75197da2111f33b24a7cfc3",2014-10-24,"cef434343f530d35962afd2e62070b6704e4146d9325cfeaf8634ecb8028381f","N","N","f416dd68ea9391f109e539b3a7901ff679f864ad9e32efa1fbc10598b7cf68ce",0,NA,0,NA,NA,0,0,NA,NA,NA,1,2024-05-01 01:36:59,"10","55121",-93.145649,44.848185,"Saint Paul","MN","Minnesota","Dakota","55121",-93.145649,44.848185,"Saint Paul","MN","Dakota","55014",NA,NA,NA,NA,NA,NA,NA,"c077e482b960a41959a7ce85739910d6d471f0158350d6e28a6408cba266d6e4","55014","Circle Pines","Minnesota",NA,NA,NA,NA,NA,NA,NA,0,FALSE
4200478129959,"acc8ed5efcd1643fccdf910bcaa54f97e018a91dd1140405d9a3f03e5a3977a0","78c546abf7035d211e25c7f1be33ee754b71ec7a0dd5d27f5357fe584d01ddd2","03028827",2024-05-01 13:44:32,"79e4f51048e4ce14ec24a9b87aa597d58c1b96c1bba24f37e76debb99ec546ae",NA,"001",92,"C01","G0",NA,NA,NA,2014-12-08,NA,"cb08c3aadb90d44ff0f9f04fbf10a35f9f88aeb5f75197da2111f33b24a7cfc3",2014-10-24,"cef434343f530d35962afd2e62070b6704e4146d9325cfeaf8634ecb8028381f","N","N","f416dd68ea9391f109e539b3a7901ff679f864ad9e32efa1fbc10598b7cf68ce",0,NA,0,NA,NA,0,0,NA,NA,NA,1,2024-05-01 13:44:32,"10","55401",-93.270181,44.984777,"Minneapolis","MN","Minnesota","Hennepin","55401",-93.270181,44.984777,"Minneapolis","MN","Hennepin","55437","956af952ee7425cd70c5b631bbceca37a0e8542c471a218ad07b742e521eace3","55437","Minneapolis","Minnesota","MN",-93.34154,44.822599,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,FALSE
4200478129960,"627bed0b7fe5d18e4b4662808d33a54109575c763d1bb6954f0c3e8dc509f0f9","9e3e1da4bb04f7a08b08289ddc631246ed254137afa864aff57e267dcd76bd3e","03063576",2024-05-01 02:12:13,"79e4f51048e4ce14ec24a9b87aa597d58c1b96c1bba24f37e76debb99ec546ae",NA,"001",92,"C01","G0",0.39,6.46,12.56,2014-12-08,NA,"cb08c3aadb90d44ff0f9f04fbf10a35f9f88aeb5f75197da2111f33b24a7cfc3",2014-10-24,"cef434343f530d35962afd2e62070b6704e4146d9325cfeaf8634ecb8028381f","N","N","f416dd68ea9391f109e539b3a7901ff679f864ad9e32efa1fbc10598b7cf68ce",0,NA,0,NA,NA,0,0,NA,NA,NA,1,2024-05-01 02:12:13,"10","55121",-93.145649,44.848185,"Saint Paul","MN","Minnesota","Dakota","55121",-93.145649,44.848185,"Saint Paul","MN","Dakota","56034",NA,NA,NA,NA,NA,NA,NA,"04379b7edf514ef993b442334813a4225c16a75b57183be8abada491743824b6","56034","Garden City","Minnesota",NA,NA,NA,NA,NA,NA,NA,0,FALSE
4200478129961,"61984207aec47d45b87c1a7a34e0e82da2b752a1c0cb17203f6173182ded7d67","73a77653aa72a980c40a741cec2f2c731861739c01ecfb0d2517fc4f8d389a19","03065082",2024-05-01 01:36:58,"79e4f51048e4ce14ec24a9b87aa597d58c1b96c1bba24f37e76debb99ec546ae",NA,"001",92,"C01","G0",0.39,6.46,12.52,2014-12-08,NA,"cb08c3aadb90d44ff0f9f04fbf10a35f9f88aeb5f75197da2111f33b24a7cfc3",2014-10-24,"cef434343f530d35962afd2e62070b6704e4146d9325cfeaf8634ecb8028381f","N","N","f416dd68ea9391f109e539b3a7901ff679f864ad9e32efa1fbc10598b7cf68ce",0,NA,0,NA,NA,0,0,NA,NA,NA,1,2024-05-01 01:36:58,"10","55121",-93.145649,44.848185,"Saint Paul","MN","Minnesota","Dakota","55121",-93.145649,44.848185,"Saint Paul","MN","Dakota","55016",NA,NA,NA,NA,NA,NA,NA,"9f5b40bff67c60423046265915b3d82a62b18f7eb1e809bb0c3f7695bb3ca860","55016","Cottage Grove","Minnesota",NA,NA,NA,NA,NA,NA,NA,0,FALSE
4200478129962,"55c4c3b46477acf1e296e66cbe0083d39ddb21daa4f98b13ad7b6da2e5946c38","e4388afc979a4b3c3f634ce984218157c99412d3b847e1c3328609d40394fc82","03066058",2024-05-01 01:32:00,"79e4f51048e4ce14ec24a9b87aa597d58c1b96c1bba24f37e76debb99ec546ae",NA,"001",92,"C01","G0",0.2,12.87,6.54,2014-12-08,NA,"cb08c3aadb90d44ff0f9f04fbf10a35f9f88aeb5f75197da2111f33b24a7cfc3",2014-10-24,"cef434343f530d35962afd2e62070b6704e4146d9325cfeaf8634ecb8028381f","N","N","f416dd68ea9391f109e539b3a7901ff679f864ad9e32efa1fbc10598b7cf68ce",0,NA,0,NA,NA,0,0,NA,NA,NA,1,2024-05-01 01:32:00,"10","55121",-93.145649,44.848185,"Saint Paul","MN","Minnesota","Dakota","55121",-93.145649,44.848185,"Saint Paul","MN","Dakota","55409","e3b197a443d33ac87d015f43af7918187e0abd08ba5fc4a074ef39563fb3006e","55409","Minneapolis","Minnesota","MN",-93.288078,44.927946,"e3b197a443d33ac87d015f43af7918187e0abd08ba5fc4a074ef39563fb3006e","55409","Minneapolis","Minnesota",NA,NA,NA,NA,NA,1,1,0,FALSE
4200478129963,"365512bed8b575b946f09fdea89aca004bf580b3d71ba47e9635c66420c5385e","f0bcb50235d862058a57219f5f4e50c5a9cac9849154e61493e01967d7f9825f","03068045",2024-05-01 02:07:11,"79e4f51048e4ce14ec24a9b87aa597d58c1b96c1bba24f37e76debb99ec546ae",NA,"001",92,"C01","G0",0.39,6.3,12.64,2014-12-08,NA,"cb08c3aadb90d44ff0f9f04fbf10a35f9f88aeb5f75197da2111f33b24a7cfc3",2014-10-24,"cef434343f530d35962afd2e62070b6704e4146d9325cfeaf8634ecb8028381f","N","N","f416dd68ea9391f109e539b3a7901ff679f864ad9e32efa1fbc10598b7cf68ce",0,NA,0,NA,NA,0,0,NA,NA,NA,1,2024-05-01 02:07:11,"10","55121",-93.145649,44.848185,"Saint Paul","MN","Minnesota","Dakota","55121",-93.145649,44.848185,"Saint Paul","MN","Dakota","56347","0eaea35fb9c12c15246015ddc2c0184ce7df46f49837a214a0fc763eb0ebfd66","56347","Long Prairie","Minnesota","MN",-94.918056,45.863889,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,FALSE
4200478129964,"5d986801256e10131aefc3c1afba1b931bde133553f60bceae17e5c06cd32531","1400b291c21f392c8a3aa6b01f40bf16865d6b032fbccc018347a4e41055baa6","03189832",2024-05-01 02:22:12,"79e4f51048e4ce14ec24a9b87aa597d58c1b96c1bba24f37e76debb99ec546ae",NA,"001",92,"C01","G0",0.39,7.05,12.64,2014-12-08,NA,"cb08c3aadb90d44ff0f9f04fbf10a35f9f88aeb5f75197da2111f33b24a7cfc3",2014-10-24,"cef434343f530d35962afd2e62070b6704e4146d9325cfeaf8634ecb8028381f","N","N","f416dd68ea9391f109e539b3a7901ff679f864ad9e32efa1fbc10598b7cf68ce",0,NA,0,NA,NA,0,0,NA,NA,NA,1,2024-05-01 02:22:12,"10","55121",-93.145649,44.848185,"Saint Paul","MN","Minnesota","Dakota","55121",-93.145649,44.848185,"Saint Paul","MN","Dakota","55346","1f443682c145f78b13fc0faf5ab2671542b82046be7ff3e46b977c5a2162e145","55346","Eden Prairie","Minnesota","MN",-93.482453,44.881077,"1f443682c145f78b13fc0faf5ab2671542b82046be7ff3e46b977c5a2162e145","55346","Eden Prairie","Minnesota",NA,NA,NA,NA,NA,1,1,0,FALSE
4200478129965,"1e5d5a22b115167398443ac4711ad964bff8c420b01f248c3fa458fdc951196a","601e545ab18dcb3131c24e5c7b063a18a93a828075409f2cb0e0761c06f29d4b","03196069",2024-05-01 02:07:11,"79e4f51048e4ce14ec24a9b87aa597d58c1b96c1bba24f37e76debb99ec546ae",NA,"001",92,"C01","G0",0.39,6.3,12.64,2014-12-08,NA,"cb08c3aadb90d44ff0f9f04fbf10a35f9f88aeb5f75197da2111f33b24a7cfc3",2014-10-24,"cef434343f530d35962afd2e62070b6704e4146d9325cfeaf8634ecb8028381f","N","N","f416dd68ea9391f109e539b3a7901ff679f864ad9e32efa1fbc10598b7cf68ce",0,NA,0,NA,NA,0,0,NA,NA,NA,1,2024-05-01 02:07:11,"10","55121",-93.145649,44.848185,"Saint Paul","MN","Minnesota","Dakota","55121",-93.145649,44.848185,"Saint Paul","MN","Dakota","56115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE
4200478129966,"7712b7aa134e768843e967c52e55c8ae0c1c70dc07e400cf01638111c2f0b9af","d65707a199251a962b48ddf0cede7545458ba01237994139348397bba42408b6","03196779",2024-05-01 02:12:13,"79e4f51048e4ce14ec24a9b87aa597d58c1b96c1bba24f37e76debb99ec546ae",NA,"001",92,"C01","G0",0.39,6.3,12.56,2014-12-08,NA,"cb08c3aadb90d44ff0f9f04fbf10a35f9f88aeb5f75197da2111f33b24a7cfc3",2014-10-24,"cef434343f530d35962afd2e62070b6704e4146d9325cfeaf8634ecb8028381f","N","N","f416dd68ea9391f109e539b3a7901ff679f864ad9e32efa1fbc10598b7cf68ce",0,NA,0,NA,NA,0,0,NA,NA,NA,1,2024-05-01 02:12:13,"10","55121",-93.145649,44.848185,"Saint Paul","MN","Minnesota","Dakota","55121",-93.145649,44.848185,"Saint Paul","MN","Dakota","56379","b895a6976437314165ef3b20e0cfe1ba592bad54365f86685d9969da088d9d3c","56379","Sauk Rapids","Minnesota","MN",-94.118408,45.616973,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,FALSE
4200478129967,"523497c5e98b487d2d3e713d812657aa134ae86bbcda952f934a043f273d6ce8","a1d8181f28d40247fde35181dfe136b3ddd5f0f420d73fc29a09ecf22bfce011","07311801",2024-05-01 10:06:30,"3bee495c11b9b10816c61356dff10c80361ee67e963225e69c8deb35374cb4c3",NA,"001",92,"C01","G0",0.3,9.8,12.3,2021-09-02,NA,"8756348a26be28c27b6a13f53cb972ca7105ab4ad8bc8eba20cad6641a7fa4ad",2021-09-02,"3db1efc1b3e297c9a4e811d303392fffc111fd1930aeddf8f2f45fccb21c7f46","N","Y","01af56d4ba5e1df51313fb0ef826feffce8e98445afd4f8c1830959aae099385",0,NA,1,2024-05-01 10:06:30,"2b889ee2aaf162bc7fd4ed8ca98dd4be5ab11d7d7d37248aba9139021ee42ad3",1,0,NA,NA,NA,1,2024-05-01 21:58:41,"10","55131",-93.095072,44.958387,"Saint Paul","MN","Minnesota","Ramsey","55121",-93.145649,44.848185,"Saint Paul","MN","Dakota","10452","4aab31a74ff14b72ee5f4675027350e3faad2a49f7bdb0d4debb9d917fec0cd4","10452","Bronx","New York","NY",-73.921773,40.841676,"4aab31a74ff14b72ee5f4675027350e3faad2a49f7bdb0d4debb9d917fec0cd4","10452","Bronx","New York",NA,NA,NA,NA,NA,6,6,0,TRUE
4200478129968,"711010b761a34a9bc6a126b464f84c8817efe9682fd036cffebcdc4863964f25","7a7d4e4f2aff804c117f8cf9f06de982f1edb54f70eb071fca97629c1fe9e0d3","07311993",2024-05-01 10:06:30,"3bee495c11b9b10816c61356dff10c80361ee67e963225e69c8deb35374cb4c3",NA,"001",92,"C01","G0",0.4,12.3,10,2021-09-02,NA,"8756348a26be28c27b6a13f53cb972ca7105ab4ad8bc8eba20cad6641a7fa4ad",2021-09-02,"3db1efc1b3e297c9a4e811d303392fffc111fd1930aeddf8f2f45fccb21c7f46","N","Y","01af56d4ba5e1df51313fb0ef826feffce8e98445afd4f8c1830959aae099385",0,NA,1,2024-05-01 10:06:30,"2b889ee2aaf162bc7fd4ed8ca98dd4be5ab11d7d7d37248aba9139021ee42ad3",1,0,NA,NA,NA,1,2024-05-01 21:58:41,"10","55131",-93.095072,44.958387,"Saint Paul","MN","Minnesota","Ramsey","55121",-93.145649,44.848185,"Saint Paul","MN","Dakota","10457","6207b86dd0cac8ada91920d92d16bb84492a1f1021e7b47646ea44e61691294c","10457","Bronx","New York","NY",-73.902732,40.846394,"6207b86dd0cac8ada91920d92d16bb84492a1f1021e7b47646ea44e61691294c","10457","Bronx","New York",NA,NA,NA,NA,NA,6,6,0,TRUE
4200478129969,"89ab543530bdafe88858284da393c8c990b980d4fea08b32c5e27697c110b145","4c26cf8bfed87a8ce1cf59847820cb80629b2096848379af45fd96c9eef8db39","33281589",2024-05-01 01:01:07,"b228eed22393ab60fa18e9d473b4984e531bf14af06ec435a0484f1979b87e0d",NA,"001",92,"C03","G0",2.76,9.65,9.84,2014-10-30,NA,"e8f5646ff024e05374c07b7bd0204334a6aacf0e870dcdbd2eb14aed00d0df66",2014-10-30,"493b9dfd6bad6bc1183377b59c918e4b006f7ef52d4a79f20f11b4a0007cc299","N","N","26b8d76b2d0bdfb7a1225ad244244946b065ae0bde0c05cefd4182f2199a64c7",0,NA,1,2024-05-01 01:01:07,"81dc1b9f75da2689bf6bb2ebadefbf73311907d6924f3c1c638eed38c6fc0581",1,0,NA,NA,NA,1,2024-05-01 15:48:17,"10","46241",-86.25473,39.725953,"Indianapolis","IN","Indiana","Marion","46168",-86.395053,39.709427,"Plainfield","IN","Hendricks","85202","9e04d6b9ec6a2fec3788f255704a09ae03738320f57f6c4fe9b7744457469802","85202","Mesa","Arizona","AZ",-111.867598,33.38223,"9e04d6b9ec6a2fec3788f255704a09ae03738320f57f6c4fe9b7744457469802","85202","Mesa","Arizona","239431b0072f1976b241234d414c858c4bb798ffb26c51476fda560ff3d210c2","46168","Plainfield","Indiana","IN",7,7,0,TRUE
4200478129970,"537e3b2ac165477a3cd19d6b12ca4ea3f012e1201c560cc56831fc9bf1032c53","11c79a4d6984d9f38c13633551362e6b8385b435ccc892e97953699fd5a6d7b0","33282210",2024-05-01 01:01:07,"b228eed22393ab60fa18e9d473b4984e531bf14af06ec435a0484f1979b87e0d",NA,"001",92,"C03","G0",0.2,6.5,6.69,2014-10-30,NA,"e8f5646ff024e05374c07b7bd0204334a6aacf0e870dcdbd2eb14aed00d0df66",2014-10-30,"493b9dfd6bad6bc1183377b59c918e4b006f7ef52d4a79f20f11b4a0007cc299","N","N","26b8d76b2d0bdfb7a1225ad244244946b065ae0bde0c05cefd4182f2199a64c7",0,NA,1,2024-05-01 01:01:07,"81dc1b9f75da2689bf6bb2ebadefbf73311907d6924f3c1c638eed38c6fc0581",1,0,NA,NA,NA,1,2024-05-01 15:43:12,"10","46241",-86.25473,39.725953,"Indianapolis","IN","Indiana","Marion","46168",-86.395053,39.709427,"Plainfield","IN","Hendricks","24361","292db2308a710f9de45c023050053f31a836fde4b5f58f9d13e19d19305a39e1","24361","Meadowview","Virginia","VA",-81.85565,36.766293,NA,NA,NA,NA,"239431b0072f1976b241234d414c858c4bb798ffb26c51476fda560ff3d210c2","46168","Plainfield","Indiana","IN",4,4,0,TRUE
4200478129971,"0297cd2982d765af409d222ba61da02e98b602724fa32c403438da962f48840b","08e5fe3659b7df63e008bdf2edd0c7e84f94c9fa66305fcdf9c5423322485773","33282814",2024-05-01 15:43:12,"b228eed22393ab60fa18e9d473b4984e531bf14af06ec435a0484f1979b87e0d",NA,"001",92,"C03","G0",3.15,8.27,5.91,2014-10-30,NA,"e8f5646ff024e05374c07b7bd0204334a6aacf0e870dcdbd2eb14aed00d0df66",2014-10-30,"493b9dfd6bad6bc1183377b59c918e4b006f7ef52d4a79f20f11b4a0007cc299","N","N","26b8d76b2d0bdfb7a1225ad244244946b065ae0bde0c05cefd4182f2199a64c7",0,NA,1,2024-05-02 02:07:25,"8a5c1a07ec87f96218c77092a2c1646b7b1dfc59c85d42214e5e3e12a5364654",1,0,NA,NA,NA,1,2024-05-01 15:43:12,"10","46241",-86.25473,39.725953,"Indianapolis","IN","Indiana","Marion","46168",-86.395053,39.709427,"Plainfield","IN","Hendricks","28631","86f39c38d1d0a3a0cd349e93338cd6abb6347832cbad11eb8824b8d178b88a1c","28631","Grassy Creek","North Carolina","NC",-81.434483,36.547139,"86f39c38d1d0a3a0cd349e93338cd6abb6347832cbad11eb8824b8d178b88a1c","28631","Grassy Creek","North Carolina","0e1e1f029985bc4d5629c047e3e3c48db707ba6a7b4245cdb0fdcb24a1c32ebd","46825","Fort Wayne","Indiana","IN",4,4,0,TRUE
4200478129972,"0cbc563d4cc198a6e5529442be6aeb322485ba611cfc815d090865d072963f58","848f1575e6b3c76f2ae989cc5f024be38b1fbf211fcbe609dff27c781efb0915","80774103",2024-05-01 11:11:47,"080b256386a70e05724f4515d6415d19f0a9b114e235f081610f2f335a8e7556",NA,"001",92,"C01","G0",1.97,5.24,6.14,2014-11-03,NA,"70518eca61e7885e3f15e3c7ce559e12efffff839928a610df48b764de08f486",2014-11-03,"2c4c58bba8216bb3404a477fb2be0dafbdfd0165a166298c98745d020672ba6b","N","N","ab7be5532c6c7e61f75fc4dc063795e5aa7a9c0a8782d6a29f96b62f0f2e4533",0,NA,1,2024-05-01 12:15:25,"d5d3c5523d02faab5d8c96ef01acee43b1fc63ca140629cb426214b30991219d",1,0,NA,NA,NA,1,2024-05-01 11:11:47,"10","33054",-80.25716,25.90529,"Opa Locka","FL","Florida","Miami-Dade","33054",-80.25716,25.90529,"Opa Locka","FL","Miami-Dade","32822","d91a14a76f7fcd1378052a0ba6a5bc9f0cc59b0b5324c14e9845209c2992a20b","32822","Orlando","Florida","FL",-81.290138,28.505058,"d91a14a76f7fcd1378052a0ba6a5bc9f0cc59b0b5324c14e9845209c2992a20b","32822","Orlando","Florida",NA,NA,NA,NA,NA,3,3,0,FALSE
4200478129973,"2754099058606b398cf5e50c068da3b6707bc3a0a156f54e6485774fa3f57a51","802b1cf93da55a4ae430ab5a8b164c5da1b0f053c768123fbc816fcded3e4499","80774431",2024-05-01 11:16:42,"080b256386a70e05724f4515d6415d19f0a9b114e235f081610f2f335a8e7556",NA,"001",92,"C01","G0",2,6.2,3.7,2014-11-03,NA,"70518eca61e7885e3f15e3c7ce559e12efffff839928a610df48b764de08f486",2014-11-03,"2c4c58bba8216bb3404a477fb2be0dafbdfd0165a166298c98745d020672ba6b","N","N","ab7be5532c6c7e61f75fc4dc063795e5aa7a9c0a8782d6a29f96b62f0f2e4533",0,NA,1,2024-05-01 12:15:25,"d5d3c5523d02faab5d8c96ef01acee43b1fc63ca140629cb426214b30991219d",1,0,NA,NA,NA,1,2024-05-01 11:16:42,"10","33054",-80.25716,25.90529,"Opa Locka","FL","Florida","Miami-Dade","33054",-80.25716,25.90529,"Opa Locka","FL","Miami-Dade","66701","7b7983890eddbdd711157b5bbbbdbba4bb20311642592c244ca3bea2b709f839","66701","Fort Scott","Kansas","KS",-94.70154,37.82274,"7b7983890eddbdd711157b5bbbbdbba4bb20311642592c244ca3bea2b709f839","66701","Fort Scott","Kansas",NA,NA,NA,NA,NA,6,6,0,FALSE
4200478129974,"a6d64842505817da02ab36712c48ba90a6648b93e4103450eb6f2c3ca7c267a1","d13aac260ca5521adeb9075f359136dcbfe2df3c63001e332312af6f84d40b44","80775001",2024-05-01 11:06:42,"080b256386a70e05724f4515d6415d19f0a9b114e235f081610f2f335a8e7556",NA,"001",92,"C01","G0",1.97,5.16,5.98,2014-11-03,NA,"70518eca61e7885e3f15e3c7ce559e12efffff839928a610df48b764de08f486",2014-11-03,"2c4c58bba8216bb3404a477fb2be0dafbdfd0165a166298c98745d020672ba6b","N","N","ab7be5532c6c7e61f75fc4dc063795e5aa7a9c0a8782d6a29f96b62f0f2e4533",0,NA,1,2024-05-01 12:15:25,"d5d3c5523d02faab5d8c96ef01acee43b1fc63ca140629cb426214b30991219d",1,0,NA,NA,NA,1,2024-05-01 11:06:42,"10","33054",-80.25716,25.90529,"Opa Locka","FL","Florida","Miami-Dade","33054",-80.25716,25.90529,"Opa Locka","FL","Miami-Dade","07105","12c1e2d20677590c00a75c1e18c3db7e1c452221b1b2179d7d4fbff188ff4119","07105","Newark","New Jersey","NJ",-74.140998,40.72214,"12c1e2d20677590c00a75c1e18c3db7e1c452221b1b2179d7d4fbff188ff4119","07105","Newark","New Jersey",NA,NA,NA,NA,NA,6,6,0,FALSE
4200478129975,"b9e5e9eac27769f42c1275b1b1a2771d83cb7a0b6ee0c5aa1bf102d1a0e0f0a1","f9db71e8d6c576f7f2579d9098036b3c77c0be9d8582aac317fb382f2f3eebcb","80778767",2024-05-01 11:26:52,"080b256386a70e05724f4515d6415d19f0a9b114e235f081610f2f335a8e7556",NA,"001",92,"C01","G0",2,6.1,3.8,2014-11-03,NA,"70518eca61e7885e3f15e3c7ce559e12efffff839928a610df48b764de08f486",2014-11-03,"2c4c58bba8216bb3404a477fb2be0dafbdfd0165a166298c98745d020672ba6b","N","N","ab7be5532c6c7e61f75fc4dc063795e5aa7a9c0a8782d6a29f96b62f0f2e4533",0,NA,1,2024-05-01 12:15:25,"d5d3c5523d02faab5d8c96ef01acee43b1fc63ca140629cb426214b30991219d",1,0,NA,NA,NA,1,2024-05-01 11:26:52,"10","33054",-80.25716,25.90529,"Opa Locka","FL","Florida","Miami-Dade","33054",-80.25716,25.90529,"Opa Locka","FL","Miami-Dade","29715","dd13be6b3d7c8c40fe8d9650fcea7cd7a918df1c7cb2eeb2d2a63851e97032f6","29715","Fort Mill","South Carolina","SC",-80.9472,35.02632,"dd13be6b3d7c8c40fe8d9650fcea7cd7a918df1c7cb2eeb2d2a63851e97032f6","29715","Fort Mill","South Carolina",NA,NA,NA,NA,NA,5,5,0,FALSE
4200478129976,"fc0c386c8224c542be0febbd57c3dd907c51180dfc4fb6451137816c84b90663","73fb218fa2fe424f5514505349ca5e40b5a404b51d23e34c657a7f9fc11d9a26","80779634",2024-05-01 11:21:46,"080b256386a70e05724f4515d6415d19f0a9b114e235f081610f2f335a8e7556",NA,"001",92,"C01","G0",1.97,5.28,6.1,2014-11-03,NA,"70518eca61e7885e3f15e3c7ce559e12efffff839928a610df48b764de08f486",2014-11-03,"2c4c58bba8216bb3404a477fb2be0dafbdfd0165a166298c98745d020672ba6b","N","N","ab7be5532c6c7e61f75fc4dc063795e5aa7a9c0a8782d6a29f96b62f0f2e4533",0,NA,1,2024-05-01 12:15:25,"d5d3c5523d02faab5d8c96ef01acee43b1fc63ca140629cb426214b30991219d",1,0,NA,NA,NA,1,2024-05-01 11:21:46,"10","33054",-80.25716,25.90529,"Opa Locka","FL","Florida","Miami-Dade","33054",-80.25716,25.90529,"Opa Locka","FL","Miami-Dade","90025","37a0281a163cc92a1d5792058ca2361cf588e4c1f66ec0080e4f29d08f429a27","90025","Los Angeles","California","CA",-118.451381,34.044073,"37a0281a163cc92a1d5792058ca2361cf588e4c1f66ec0080e4f29d08f429a27","90025","Los Angeles","California",NA,NA,NA,NA,NA,8,8,0,FALSE
4200478129977,"f76d6587de2d66fce46565e581e80dc65e3cac6a636a9b2ccf74d72b6b0afc5c","e868e6159e0fb49e5b645bb4e6b8d50a767a777b8f530b71a0958b91fa005217","80781163",2024-05-01 11:36:51,"080b256386a70e05724f4515d6415d19f0a9b114e235f081610f2f335a8e7556",NA,"001",92,"C01","G0",2,6.4,3.6,2014-11-03,NA,"70518eca61e7885e3f15e3c7ce559e12efffff839928a610df48b764de08f486",2014-11-03,"2c4c58bba8216bb3404a477fb2be0dafbdfd0165a166298c98745d020672ba6b","N","N","ab7be5532c6c7e61f75fc4dc063795e5aa7a9c0a8782d6a29f96b62f0f2e4533",0,NA,1,2024-05-01 12:15:25,"d5d3c5523d02faab5d8c96ef01acee43b1fc63ca140629cb426214b30991219d",1,0,NA,NA,NA,1,2024-05-01 11:36:51,"10","33054",-80.25716,25.90529,"Opa Locka","FL","Florida","Miami-Dade","33054",-80.25716,25.90529,"Opa Locka","FL","Miami-Dade","96744","9c89abc7c22129a8441957eed0ee68549229ce264a23d90e25bc557f4976d491","96744","Kaneohe","Hawaii","HI",-157.811961,21.417372,"9c89abc7c22129a8441957eed0ee68549229ce264a23d90e25bc557f4976d491","96744","Kaneohe","Hawaii",NA,NA,NA,NA,NA,8,8,0,FALSE
